id,Title,開催年度,主催,開催時間,期間_date,期間_date_to,単日/複数日_date
4816,「カルテットが紡ぐ極上の響き」,2017,公益社団法人日本演奏連盟,20180221,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""19:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:11:""18:30開場"";}}}",,
4827,「変奏曲とソナタへの誘い」,2017,公益社団法人日本演奏連盟,20180301,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""19:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:11:""18:30開場"";}}}",,
4828,「日本人の愛のかたちVol.2＜うた～歌～唄～詩＞」,2017,公益社団法人日本演奏連盟,20180124,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""19:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:11:""18:30開場"";}}}",,
4829,劇団俳優座公演『いつもいつも君を憶ふ』,2017,有限会社劇団俳優座,,"a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:88:""※開場は開演の30分前  ※予定上演時間1時間50分（途中休憩なし）"";}i:1;a:3:{s:9:""time_from"";s:8:""19:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:88:""※開場は開演の30分前  ※予定上演時間1時間50分（途中休憩なし）"";}}}",20180111,20180121
4834,"スターダンサーズ・バレエ団公演 「バランシンからフォーサイスへ」",2016,東京都|公益財団法人東京都歴史文化財団|公益財団法人スターダンサーズ・バレエ団,20170303,"a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""15:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:162:""3/26（日）※開場は開演の45分前、各回開演20分前より会場にてプレイトークを実施、予定上映時間2時間（途中休憩あり）"";}i:1;a:3:{s:9:""time_from"";s:8:""18:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:162:""3/25（土）※開場は開演の45分前、各回開演20分前より会場にてプレイトークを実施、予定上映時間2時間（途中休憩あり）"";}}}",20170325,20170326
4836,"虚構の劇団 第13回公演  『もうひとつの地球の歩き方 ～How to walk on another Earth.～』",2017,虚構の劇団|株式会社サードステージ,"20180119,20180215","20180128,20180218","a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:86:""※開場は開演の30分前  ※予定上演時間約2時間（途中休憩なし）"";}i:1;a:3:{s:9:""time_from"";s:8:""19:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:86:""※開場は開演の30分前  ※予定上演時間約2時間（途中休憩なし）"";}}}",
4837,"ミュージカル『HEADS UP!』",2017,有限会社石井光三オフィス,20180302,20180312,"a:1:{s:4:""time"";a:4:{i:0;a:3:{s:9:""time_from"";s:8:""12:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:126:""3月3日（土）、3月10日（土）※開場は開演の30分前  ※予定上演時間2時間40分（途中休憩あり）"";}i:1;a:3:{s:9:""time_from"";s:8:""13:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:207:""3月4日（日）、3月6日（火）、3月7日（水）、3月8日（木）、3月12日（月）3月11日（日）、※開場は開演の30分前  ※予定上演時間2時間40分（途中休憩あり）"";}i:2;a:3:{s:9:""time_from"";s:8:""18:30:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:165:""3月2日（金）、3月6日（火）、3月8日（木）、3月9日（金）※開場は開演の30分前  ※予定上演時間2時間40分（途中休憩あり）"";}i:3;a:3:{s:9:""time_from"";s:8:""17:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:126:""3月3日（土）、3月10日（土）※開場は開演の30分前  ※予定上演時間2時間40分（途中休憩あり）"";}}}",
4838,名取事務所公演『渇愛』,2017,有限会社名取事務所,20180309,20180318,"a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:88:""※開場は開演の30分前  ※予定上演時間1時間40分（途中休憩なし）"";}i:1;a:3:{s:9:""time_from"";s:8:""19:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:88:""※開場は開演の30分前  ※予定上演時間1時間40分（途中休憩なし）"";}}}",
4839,"青年劇場 第118回公演『きみはいくさに征ったけれど』",2017,有限会社青年劇場,20180313,20180318,"a:1:{s:4:""time"";a:3:{i:0;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:190:""3月14日（水）、3月15日（木）、3月16日（金）、3月17日（土）、3月18日（日）※開場は開演の30分前  ※予定上演時間1時間50分（途中休憩なし）"";}i:1;a:3:{s:9:""time_from"";s:8:""18:30:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:106:""3月17日（土）※開場は開演の30分前  ※予定上演時間1時間50分（途中休憩なし）"";}i:2;a:3:{s:9:""time_from"";s:8:""19:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:127:""3月13日（火）、3月16日（金）※開場は開演の30分前  ※予定上演時間1時間50分（途中休憩なし）"";}}}",
4863,記憶と記録のプロジェクト：『ランドスケープ｜ポートレイト―まちの写真屋の写真論』（岩手）,2017,東京都|アーツカウンシル東京|特定非営利活動法人いわて連携復興センター,20170401,20180331,"a:1:{s:4:""time"";b:0;}",
4865,とうほくのこよみのよぶね（岩手）,2017,東京都|アーツカウンシル東京|特定非営利活動法人いわて連携復興センター,,,"a:1:{s:4:""time"";b:0;}","20180310,20180311"
4867,松島湾とハゼ,2017,東京都|アーツカウンシル東京|えずこ芸術のまち創造実行委員会|つながる湾プロジェクト運営委員会,,,"a:1:{s:4:""time"";b:0;}","20171015,20171103,20171119,20180204"
4870,海底タイムカプセル松島湾,2017,東京都|アーツカウンシル東京|えずこ芸術のまち創造実行委員会|つながる湾プロジェクト運営委員会,,,"a:1:{s:4:""time"";b:0;}",20171023
4871,塩づくりプログラムのためのリサーチおよび実験,2017,東京都|アーツカウンシル東京|えずこ芸術のまち創造実行委員会|つながる湾プロジェクト運営委員会,,,"a:1:{s:4:""time"";b:0;}","20170718,20170719,20170720,20171203"
4875,湾域の文化を巡るプログラムのためのリサーチ,2017,東京都|アーツカウンシル東京|えずこ芸術のまち創造実行委員会|つながる湾プロジェクト運営委員会,,,"a:1:{s:4:""time"";b:0;}","20170804,20170805,20170806,20171110,20171208"
4879,「松島湾の牡蠣図鑑」制作,2017,東京都|アーツカウンシル東京|えずこ芸術のまち創造実行委員会|つながる湾プロジェクト運営委員会,,,"a:1:{s:4:""time"";b:0;}",
4880,記録アーカイブ・発信,2017,東京都|アーツカウンシル東京|えずこ芸術のまち創造実行委員会|つながる湾プロジェクト運営委員会,,,"a:1:{s:4:""time"";b:0;}",
4884,子供を対象としたアウトリ－チ・ワークショップ,2017,東京都|アーツカウンシル東京|えずこ芸術のまち創造実行委員会|つながる湾プロジェクト運営委員会,,,"a:1:{s:4:""time"";b:0;}","20171207,20180214,20171227,20180302,20180303,20171226"
4886,"東京シティ･バレエ団公演 「TOKYO CITY BALLET LIVE 2017」",2016,東京都|公益財団法人東京都歴史文化財団|公益財団法人東京シティ・バレエ団,20170330,20170331,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""19:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:81:""※開場は開演の30分前、予定上映時間2時間（途中休憩あり）"";}}}",20170303
4889,子供とシニアのふれあい交流プログラム,2017,東京都|アーツカウンシル東京|えずこ芸術のまち創造実行委員会|つながる湾プロジェクト運営委員会,,,"a:1:{s:4:""time"";b:0;}","20171227,20180205,20180307"
4895,ラジオ下神白―あのときあのまちの音楽からいまここへ（福島）,2017,"東京都|アーツカウンシル東京|福島県|いわき市|特定非営利活動法人 Wunder ground",20170522,20180331,"a:1:{s:4:""time"";b:0;}",
4897,ワングラ×オノコロ場づくりプロジェクト「開いてみる」（福島）,2017,"東京都|アーツカウンシル東京|福島県|いわき市|特定非営利活動法人 Wunder ground",,,"a:1:{s:4:""time"";b:0;}",20171010
4899,「おとなりアーティスト！」デコって、張りこる～！！～不思議で楽しい張り子づくり,2017,"東京都|アーツカウンシル東京|福島県|いわき市|特定非営利活動法人 Wunder ground",20170926,20171126,"a:1:{s:4:""time"";b:0;}",
4904,牧阿佐美バレヱ団『ドン・キホーテ』（全幕）,2017,一般財団法人牧阿佐美バレヱ団,20180304,20180304,"a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""15:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:17:""3月3日（土）"";}i:1;a:3:{s:9:""time_from"";s:8:""14:30:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:17:""3月4日（日）"";}}}",
4906,「おとなりアーティスト！」紙で絵地図を作ろう！,2017,"東京都|アーツカウンシル東京|福島県|いわき市|特定非営利活動法人 Wunder ground",20171005,20171108,"a:1:{s:4:""time"";b:0;}",
4910,東京シティ・バレエ団創立50周年記念公演『白鳥の湖』～大いなる愛の讃歌～,2017,公益財団法人東京シティ・バレエ団,,,"a:1:{s:4:""time"";a:3:{i:0;a:3:{s:9:""time_from"";s:8:""17:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:105:""3月3日（土）※開場は開演の60分前  ※予定上演時間2時間30分（途中休憩あり）"";}i:1;a:3:{s:9:""time_from"";s:8:""15:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:105:""3月4日（日）※開場は開演の60分前  ※予定上演時間2時間30分（途中休憩あり）"";}i:2;a:3:{s:9:""time_from"";s:8:""18:30:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:105:""3月6日（火）※開場は開演の60分前  ※予定上演時間2時間30分（途中休憩あり）"";}}}","20180303,20180304,20180306"
4912,おとなりアーティスト！」2017年学校連携共同ワークショップ参加校作品展,2017,"東京都|アーツカウンシル東京|福島県|いわき市|特定非営利活動法人 Wunder ground","20171216,20180106,20180207","20171224,20180114,20180212","a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""09:30:00"";s:7:""time_to"";s:8:""17:00:00"";s:10:""time_bikou"";s:9:""福島展"";}i:1;a:3:{s:9:""time_from"";s:8:""09:00:00"";s:7:""time_to"";s:8:""17:00:00"";s:10:""time_bikou"";s:12:""いわき展"";}}}",
4915,『ライモンダ』全幕,2017,公益社団法人日本バレエ協会,20180310,20180311,"a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""18:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:201:""3月10日（土）、3月11日（日）※開場は開演の45分前  ※各回開演前に作品レクチャー（プレトーク）を実施  ※予定上演時間2時間30分（途中休憩あり）"";}i:1;a:3:{s:9:""time_from"";s:8:""13:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:180:""3月11日（日）※開場は開演の45分前  ※各回開演前に作品レクチャー（プレトーク）を実施  ※予定上演時間2時間30分（途中休憩あり）"";}}}",
4916,小池アミイゴの誰でも絵が描けるワークショップ「わたしのすきな柳津」,2017,"東京都|アーツカウンシル東京|福島県|いわき市|特定非営利活動法人 Wunder ground",,,"a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""12:00:00"";s:7:""time_to"";s:8:""15:00:00"";s:10:""time_bikou"";s:0:"""";}i:1;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:8:""16:00:00"";s:10:""time_bikou"";s:0:"""";}}}","20171111,20171113,20171115,20180120,20180121"
4918,"現代舞踊公演 魂のDance in Tokyo",2017,一般社団法人現代舞踊協会,20180315,20180316,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""19:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:87:""※開場は開演の30分前 ※予定上演時間1時間15分（途中休憩あり）"";}}}",
4920,"Art Support Tohoku-Tokyo トークセッション #02　土地の記憶を紡ぐ術（アート）―東北の海と森の実践から",2017,東京都|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:8:""17:00:00"";s:10:""time_bikou"";s:14:""開場 13：30"";}}}",20170819
4922,"劇団東京乾電池 ＥＴ×２ 第５回公演「ゴドーを待ちながら」",2016,東京都|公益財団法人東京都歴史文化財団|株式会社劇団東京乾電池,20170105,20170110,"a:1:{s:4:""time"";a:4:{i:0;a:3:{s:9:""time_from"";s:8:""13:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:113:""1/7（土）、1/8（日）※開場は開演の30分前、予定上映時間1時間45分（途中休憩なし）"";}i:1;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:99:""1/10（火）※開場は開演の30分前、予定上映時間1時間45分（途中休憩なし）"";}i:2;a:3:{s:9:""time_from"";s:8:""18:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:113:""1/7（土）、1/8（日）※開場は開演の30分前、予定上映時間1時間45分（途中休憩なし）"";}i:3;a:3:{s:9:""time_from"";s:8:""19:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:134:""1/5（木）、1/6（金）、1/9（月・祝）※開場は開演の30分前、予定上映時間1時間45分（途中休憩なし）"";}}}",
4923,"第48回 邦楽演奏会",2017,邦楽実演家団体連絡会議,,,"a:1:{s:4:""time"";a:3:{i:0;a:3:{s:9:""time_from"";s:8:""10:45:00"";s:7:""time_to"";s:8:""11:45:00"";s:10:""time_bikou"";s:31:""10:30開場／11:45終演予定"";}i:1;a:3:{s:9:""time_from"";s:8:""13:30:00"";s:7:""time_to"";s:8:""15:30:00"";s:10:""time_bikou"";s:52:""13:00開場／15:30終演予定／途中休憩あり"";}i:2;a:3:{s:9:""time_from"";s:8:""17:00:00"";s:7:""time_to"";s:8:""19:00:00"";s:10:""time_bikou"";s:52:""16:30開場／19:00終演予定／途中休憩あり"";}}}",20180304
4924,"FIELD RECORDING",2017,東京都|アーツカウンシル東京,20170401,20180331,"a:1:{s:4:""time"";b:0;}",
4929,第61回日本舞踊協会公演,2017,公益社団法人日本舞踊協会,20180217,20180218,"a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""12:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:105:""昼の部 ※開場は開演の30分前  ※予定上演時間　各部約4時間（途中休憩あり）"";}i:1;a:3:{s:9:""time_from"";s:8:""16:30:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:105:""夜の部 ※開場は開演の30分前  ※予定上演時間　各部約4時間（途中休憩あり）"";}}}",
4930,"第58回 式能",2017,公益社団法人能楽協会,,,"a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""14:35:00"";s:10:""time_bikou"";s:49:""9:30開場／14:35終演予定／休憩1回あり"";}i:1;a:3:{s:9:""time_from"";s:8:""15:00:00"";s:7:""time_to"";s:8:""19:15:00"";s:10:""time_bikou"";s:36:""19:15終演予定／休憩1回あり"";}}}",20180218
4931,"オフィス３〇〇公演 「鯨よ！私の手に乗れ」",2016,東京都|公益財団法人東京都歴史文化財団|おふぃすさんじゅうまる,20170118,20170205,"a:1:{s:4:""time"";a:4:{i:0;a:3:{s:9:""time_from"";s:8:""12:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:235:""1/21（土）、1/22（日）、1/22（火）、1/26（木）、1/28（土）、1/29（日）、1/31（火）、2/2（木）、2/4（土）、2/5（日）※開場は開演の30分前、予定上映時間2時間（途中休憩なし）"";}i:1;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:94:""1/19（木）※開場は開演の30分前、予定上映時間2時間（途中休憩なし）"";}i:2;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:235:""1/21（土）、1/22（日）、1/24（火）、1/26（木）、1/28（土）、1/29（日）、1/31（火）、2/2（木）、2/4（土）、2/5（日）※開場は開演の30分前、予定上映時間2時間（途中休憩なし）"";}i:3;a:3:{s:9:""time_from"";s:8:""19:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:188:""1/18（水）、1/20（金）、1/23（月）、1/27（金）、1/30（月）、2/1（水）、2/3（金）※開場は開演の30分前、予定上映時間2時間（途中休憩なし）"";}}}",
4933,"第49回 東京都民俗芸能大会 花風流（はなふりゅう）～うたとおどりの競い～",2017,東京都|公益財団法人東京都歴史文化財団|東京都民俗芸能大会実行委員会,20180317,20180318,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""13:00:00"";s:7:""time_to"";s:8:""16:00:00"";s:10:""time_bikou"";s:11:""12:30開場"";}}}",
4934,"二兎社公演４１ 「ザ・空気」",2016,東京都|公益財団法人東京都歴史文化財団|二兎社,20170120,20170212,"a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:343:""1/21（土）、1/22（日）、1/24（火）、1/25（水）、1/26（木）、1/28（土）、1/29（日）、1/31（火）、2/1（水）、2/2（木）、2/4（土）、2/5（日）、2/7（火）、2/8（水）、2/9（木）、2/11（土）、2/12（日）※開場は開演の30分前、予定上映時間2時間（途中休憩なし）"";}i:1;a:3:{s:9:""time_from"";s:8:""19:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:234:""1/20（金）、1/25（水）、1/27（金）、1/28（土）、2/1（水）、2/3（金）、2/4（土）、2/8（水）、2/10（金）、2/11（土）※開場は開演の30分前、予定上映時間2時間（途中休憩なし）"";}}}",
4935,第48回都民寄席,2017,東京都|公益財団法人東京都歴史文化財団|都民寄席実行委員会,,,"a:1:{s:4:""time"";a:3:{i:0;a:3:{s:9:""time_from"";s:8:""13:30:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:42:""国立公演、浪曲の会、狛江公演"";}i:1;a:3:{s:9:""time_from"";s:8:""18:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:42:""羽村公演、町田公演、日野公演"";}i:2;a:3:{s:9:""time_from"";s:8:""18:30:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:12:""多摩公演"";}}}","20180204,20180212,20180216,20180217,20180306,20180316,20190322"
4938,タレンツ・トーキョー,2017,東京都|アーツカウンシル東京|国際交流基金アジアセンター|タレンツ・トーキョー実行委員会（東京フィルメックス）,20171120,20171125,"a:1:{s:4:""time"";b:0;}",
4939,"こまつ座　第１１６回公演 「私はだれでしょう」",2016,東京都|公益財団法人東京都歴史文化財団|こまつ座,20170305,20170326,"a:1:{s:4:""time"";a:3:{i:0;a:3:{s:9:""time_from"";s:8:""13:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:343:""3/7（火）、3/8（水）、3/10（金）、3/11（土）、3/12（日）、3/13（月）、3/14（火）、3/16（木）、3/17（金）、3/18（土）、3/19（日）、3/20（月・祝）、3/22（水）、3/23（木）、3/25（土）、3/26（日）※開場は開演の30分前、予定上映時間3時間20分（途中休憩あり）"";}i:1;a:3:{s:9:""time_from"";s:8:""15:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:101:""3/5（日）、※開場は開演の30分前、予定上映時間3時間20分（途中休憩あり）"";}i:2;a:3:{s:9:""time_from"";s:8:""19:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:194:""3/6（月）、3/11（土）、3/14（火）、3/18（土）、3/22（水）、3/24（金）、3/25（土）※開場は開演の30分前、予定上映時間3時間20分（途中休憩あり）"";}}}",
