id,Title,開催年度,主催
3149,立教女学院小学校,2017,アーツカウンシル東京
3151,豊島区立池袋第三小学校,2017,アーツカウンシル東京
3153,江東区立第五大島小学校,2017,アーツカウンシル東京
3155,東京都立南大沢学園,2017,アーツカウンシル東京
3157,中野区立鷺宮小学校,2017,アーツカウンシル東京
3159,目黒区立下目黒小学校,2017,アーツカウンシル東京
3161,練馬区立早宮小学校,2017,アーツカウンシル東京
3163,調布市立第一小学校,2017,アーツカウンシル東京
3164,"[オープン・スタジオ 2017-2018]2017.11.10-11.12",2017,トーキョーワンダーサイト
3165,葛飾区立本田小学校,2017,アーツカウンシル東京
3167,八王子市立横川小学校,2017,アーツカウンシル東京
3169,オペラの登場人物になる！《童子》,2016,東京文化会館|東京都|アーツカウンシル東京
3170,北区立第四岩淵小学校,2017,アーツカウンシル東京
3172,板橋区立志村小学校,2017,アーツカウンシル東京
3174,"[オープン・スタジオ 2017-2018]2018.3.9-3.11",2017,トーキョーワンダーサイト
3175,世田谷区立上北沢小学校,2017,アーツカウンシル東京
3177,府中市立日新小学校,2017,アーツカウンシル東京
3179,オペラの登場人物になる！《合唱・演技》,2016,東京都|東京文化会館|アーツカウンシル東京
3180,東久留米市立第三小学校,2017,アーツカウンシル東京
3182,東村山市立東萩山小学校,2017,アーツカウンシル東京
3184,東大和市立第一小学校,2017,アーツカウンシル東京
3186,大島町立つばき小学校,2017,アーツカウンシル東京
3189,世田谷区立芦花小学校,2017,アーツカウンシル東京
3190,西東京市立谷戸小学校,2017,アーツカウンシル東京
3192,葛飾区立保田しおさい学校,2017,アーツカウンシル東京
3194,東京都立八王子特別支援学校（2018年1月12日）,2017,アーツカウンシル東京
3196,荒川区立大門小学校,2017,アーツカウンシル東京
3198,国立市立国立第五小学校,2017,アーツカウンシル東京
3200,立川市立新生小学校,2017,アーツカウンシル東京
3201,"ミュージック・プログラム・トーキョー Music EducationProgram Talk & lesson",2016,東京都|東京文化会館|アーツカウンシル東京
3203,八王子市立長沼小学校,2017,アーツカウンシル東京
3204,青梅市立河辺小学校,2017,アーツカウンシル東京
3206,青梅市立友田小学校,2017,アーツカウンシル東京
3208,"TWS-Emerging 2017 Part.1",2017,"公益財団法人東京都歴史文化財団|東京都現代美術館 育成支援課"
3210,"TWS-Emerging 2017 Part.2",2017,"公益財団法人東京都歴史文化財団|東京都現代美術館 育成支援課"
3211,"TWS-Emerging 2017 Part.3",2017,"公益財団法人東京都歴史文化財団|東京都現代美術館 育成支援課"
3213,【2017】東京都江戸東京博物館　演芸プログラム,2017,アーツカウンシル東京
3214,東京フォーラム《連携と人財育成がヒラク未来》,2017,東京都|東京文化会館|アーツカウンシル東京
3216,首都圏文化施設における教育普及プログラム担当者のための意見交換会,2017,東京文化会館
3218,【2017】浅草文化観光センター　日本舞踊プログラム,2017,アーツカウンシル東京
3219,"コハーン・イシュトヴァーン＆中野翔太 デュオ・コンサート",2017,東京都|東京文化会館|アーツカウンシル東京
3220,平成29年度全国4館連携フォーラム実施報告会,2017,東京都|東京文化会館|アーツカウンシル東京
3222,"０〜３才児のためのはじめてのステージ 〜クラリネットってなあに？",2017,東京文化会館
3226,"小曽根 真ワークショップ「自分でみつける音楽」Vol.5",2017,東京都|東京文化会館|アーツカウンシル東京
3228,東京都内における特別支援学校コンサート（東京都立青峰学園体育館）,2016,東京オーケストラ事業協同組合
3230,オペラの登場人物になる！《合唱・演技》《ダンス》,2017,東京都|東京文化会館|アーツカウンシル東京
3231,東京都内における特別支援学校コンサート（東京都立清瀬特別支援学校）,2016,東京オーケストラ事業協同組合
3233,東京都内における特別支援学校コンサート（東京都立白鷺特別支援学校）,2016,東京オーケストラ事業協同組合
3234,オペラの登場人物になる《工作》,2017,東京都|東京文化会館|アーツカウンシル東京
3235,"[2017]渋谷自在 ―無限、あるいは自己の領域",2017,トーキョーワンダーサイト
3238,東京都内における特別支援学校コンサート（東京都立江東特別支援学校）,2016,東京オーケストラ事業協同組合
3242,練馬区立小竹小学校,2017,東京文化会館
3245,"[2017]TWS渋谷 クロージング・イベント",2017,トーキョーワンダーサイト
3246,大田区立松仙小学校,2017,東京文化会館
3248,町田市立町田第三小学校,2017,東京文化会館
3250,【2017】浅草文化観光センター　長唄三味線プログラム,2017,アーツカウンシル東京
3252,江東区立大島南小学校,2017,東京文化会館
3254,台東区立坂本保育園,2017,東京文化会館
3256,八王子市立上柚木小学校,2017,東京文化会館
3258,江戸川区立鎌田東小学校,2017,東京文化会館
3260,葛飾区立堀切中学校,2017,東京文化会館
3262,八王子市立上壱分方小学校,2017,東京文化会館
3264,新宿区立落合第五小学校,2017,東京文化会館
3266,西東京市立谷戸小学校,2017,東京文化会館
3268,東村山市立秋津小学校,2017,東京文化会館
3270,八王子市立由井第一小学校,2017,東京文化会館
3272,北区立王子第二小学校,2017,東京文化会館
3274,台東区立柏葉中学校,2017,東京文化会館
3276,小平市立小平第九小学校,2017,東京文化会館
3278,台東区立根岸小学校,2017,東京文化会館
3280,江東区立つばめ幼稚園,2017,東京文化会館
3282,江東区立浅間堅川小学校,2017,東京文化会館
3284,台東区立浅草橋保育園,2017,東京文化会館
3286,荒川区立東日暮里幼稚園,2017,東京文化会館
3288,福生市福生第二小学校,2017,東京文化会館
3290,台東区立忍岡小学校,2017,東京文化会館
3293,羽村市立羽村西小学校,2017,東京文化会館
3295,昭島市立多摩辺中学校,2017,東京文化会館
3298,東村山市立大岱小学校,2017,東京文化会館
3300,深川資料館通り商店街協同組合事務所1F,2017,東京都|東京都現代美術館|アーツカウンシル東京
3316,八王子市立上川口小学校,2017,東京文化会館
3319,墨田区立言問小学校,2017,東京文化会館
3321,文京区立後楽幼稚園,2017,東京文化会館
3323,台東区立上野小学校,2017,東京文化会館
3326,八王子市立由木西小学校,2017,東京文化会館
3328,八王子市立恩方第一小学校,2017,東京文化会館
3329,東京文化会館ミュージック・ワークショップ「ムジカ・ピッコラ」,2016,東京都|東京文化会館|アーツカウンシル東京
3330,台東区立金曽木小学校,2017,東京文化会館
3331,台東区立台東保育園,2017,東京文化会館
3332,"台東区立大正幼稚園（Workshop Workshop!国際連携企画）",2017,東京文化会館
3334,"C/Sensor-ed Scape",2017,トーキョーワンダーサイト
3335,台東区立松が谷保育園,2017,東京文化会館
3337,八王子市立第六小学校,2017,東京文化会館
3339,台東区立千束保育園,2017,東京文化会館
3341,足立区立鹿浜西小学校,2017,東京文化会館
3343,新宿区立西新宿小学校,2017,東京文化会館
3345,台東区立浅草小学校,2017,東京文化会館
3347,葛飾区立北住吉幼稚園,2017,東京文化会館
3349,台東区立玉姫保育園,2017,東京文化会館
3351,小金井市立小金井第一中学校（特別支援学級）,2017,東京文化会館
3353,千代田区立番町幼稚園,2017,東京文化会館
3354,グランチェスター・ハウス,2017,東京都|東京都現代美術館|アーツカウンシル東京
3356,台東区立石浜橋場こども園,2017,東京文化会館
3358,多摩市立青陵中学校,2017,東京文化会館
3359,北区立柳田小学校,2017,東京文化会館
3362,稲城市立南山小学校,2017,東京文化会館
3364,日の出町立大久野中学校,2017,東京文化会館
3365,"旅するヨーロッパ 1）19ヶ月～35ヶ月（2016年10月6日）",2016,東京都|東京文化会館|アーツカウンシル東京
3366,台東区立待乳保育園,2017,東京文化会館
3368,文京区立湯島幼稚園,2017,東京文化会館
3370,小平市立緑小学校,2017,東京文化会館
3372,墨田区立押上小学校,2017,東京文化会館
3377,文京区立第一幼稚園,2017,東京文化会館
3379,旧喫茶店,2017,東京都|東京都現代美術館|アーツカウンシル東京
3384,三好の旧製本所,2017,東京都|東京都現代美術館|アーツカウンシル東京
3387,三好の旧建具屋,2017,東京都|東京都現代美術館|アーツカウンシル東京
3390,平野の旧印刷所,2017,東京都|東京都現代美術館|アーツカウンシル東京
3392,"“Born Creative” Festival 2017",2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3393,"東京藝術大学 アーツ・アンド・サイエンス・ラボ",2017,東京都|東京都現代美術館|アーツカウンシル東京
3399,"旅するヨーロッパ 2）6ヶ月～18ヶ月（2016年10月6日）",2016,東京都|東京文化会館|アーツカウンシル東京
3401,"エサ＝ペッカ・サロネン指揮 フィルハーモニア管弦楽団",2017,株式会社ジャパン・アーツ|東京芸術劇場
3403,"東京都江戸東京博物館 演芸プログラム",2016,アーツカウンシル東京
3404,"浅草文化観光センター 日本舞踊プログラム",2016,アーツカウンシル東京
3406,"浅草文化観光センター 長唄三味線プログラム",2016,アーツカウンシル東京
3407,"福徳の森内特設ステージ 演芸プログラム",2016,アーツカウンシル東京
3408,"オールプレス エスプレッソ、ナンディニ、大久保クリーニング、smokebooks、御菓子司 双葉、株式会社スター  トライン、Coci la elle（コシラエル本店）、三河屋さんの米置き場、江東区立深川図書館",2017,東京都|東京都現代美術館|アーツカウンシル東京
3409,第1回,2017,東京都庭園美術館
3410,第2回,2017,東京都庭園美術館
3411,第3回,2017,東京都庭園美術館
3412,第4回,2017,東京都庭園美術館
3413,第5回,2017,東京都庭園美術館
3414,"橋楽亭（コレド室町3／3F） 着物着付けプログラム",2016,アーツカウンシル東京
3423,キックオフ・ミーティング,2017,東京都|東京都現代美術館|アーツカウンシル東京
3424,"浜離宮恩賜庭園 華道プログラム",2016,アーツカウンシル東京
3426,"浜離宮恩賜庭園 東京くみひもプログラム",2016,アーツカウンシル東京
3427,"浜離宮恩賜庭園 着物着付けプログラム",2016,アーツカウンシル東京
3429,"歌舞伎座ギャラリー 歌舞伎プログラム",2016,アーツカウンシル東京
3430,「ここクリエイション」宮内康乃「響きあう、いまとあなたと」,2017,東京都庭園美術館
3433,"羽田空港国際線旅客ターミナル 獅子舞・曲芸プログラム",2016,アーツカウンシル東京
3436,"羽田空港国際線旅客ターミナル 和妻プログラム",2016,アーツカウンシル東京
3437,"丸ビル1Fマルキューブ 書道プログラム",2016,アーツカウンシル東京
3438,"丸ビル1Fマルキューブ 獅子舞プログラム",2016,アーツカウンシル東京
3439,"MOSHI MOSHI BOX 原宿観光案内所 2F MOSHI MOSHI GALLERY 東京染小紋プログラム",2016,アーツカウンシル東京
3441,"MOSHI MOSHI BOX 原宿観光案内所 2F MOSHI MOSHI GALLERY 江戸風鈴プログラム",2016,アーツカウンシル東京
3442,"薬師寺東京別院 香道プログラム",2016,アーツカウンシル東京
3445,レセプション,2017,東京都|東京都現代美術館|アーツカウンシル東京
3446,"Let’s All Enjoy the World of Nihon Buyo－The Japan－ みんなで楽しむ日本舞踊の世界～The 日本～",2016,アーツカウンシル東京
3449,"Noh theater in the garden－ Spreading Japanese elegance from Tokyo to the world－ 芝能 ～日本の雅、東京から世界へ～",2016,アーツカウンシル東京
3450,下道基行「見えない風景/深川編」ワークショップ,2017,東京都|東京都現代美術館|アーツカウンシル東京
3453,庭園公開,2017,東京都庭園美術館
3455,Art,2016,東京都|アーツカウンシル東京|一般社団法人Ongoing
3457,ウェルカムルームの運営,2017,東京都庭園美術館
3460,"総合開館20周年記念事業 夜明けまえ 知られざる日本写真開拓史 総集編",2017,東京都写真美術館|読売新聞社|美術館連絡協議会|東京都
3462,"総合開館20周年記念事業 山崎博　計画と偶然",2017,東京都写真美術館|読売新聞社|美術館連絡協議会
3464,"総合開館20周年記念事業 TOPコレクション いま、ここにいる― 平成をスクロールする 春期",2017,東京都写真美術館
3474,Live,2016,東京都|アーツカウンシル東京|一般社団法人Ongoing
3476,Performance,2016,東京都|アーツカウンシル東京|一般社団法人Ongoing
3478,展示,2016,東京都|アーツカウンシル東京|一般社団法人Ongoing
3480,トークイベント,2016,東京都|アーツカウンシル東京|一般社団法人Ongoing
3482,"N響JAZZ at 芸劇",2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3484,"読響サマーフェスティバル2017  ルイージ特別演奏会",2017,読売新聞社|日本テレビ放送網|読売テレビ|読売日本交響楽団|公益財団法人東京都歴史文化財団|東京芸術劇場
3486,"東京吹奏楽団 第64回定期演奏会",2017,一般社団法人東京吹奏楽団|東京芸術劇場
3487,"はじめましてクラシック～木管五重奏 1）6ヶ月～18ヶ月（2016年10月6日）",2016,東京都|東京文化会館|アーツカウンシル東京
3488,英国女王陛下の近衛軍楽隊,2017,ベルカントジャパン合同会社|東京芸術劇場
3490,"はじめましてクラシック～木管五重奏 2）19ヶ月～35ヶ月（2016年10月6日）",2016,東京都|東京文化会館|アーツカウンシル東京
3491,"東京佼成ウインドオーケストラ 第135回定期演奏会",2017,佼成文化協会|東京佼成ウインドオーケストラ
3492,ブラック・ダイク・バンド,2016,株式会社ジャパン・アーツ|東京芸術劇場
3493,バンドクリニック「中・高生のための楽しい吹奏楽」,2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3494,"とびだせ！おんがくたんけん隊 1）6ヶ月～18ヶ月（2016年10月6日）",2016,東京都|東京文化会館|アーツカウンシル東京
3497,"クラシカル・プレイヤーズ東京 演奏会 最終公演",2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3499,"とびだせ！おんがくたんけん隊 2）19ヶ月～35ヶ月（2016年10月6日）",2016,東京都|東京文化会館|アーツカウンシル東京
3500,リズミカル・キッチン（2016年10月6日）,2016,東京都|東京文化会館|アーツカウンシル東京
3502,"咲かせよう！音楽の花 1）19ヶ月～35ヶ月（2016年10月7日）",2016,東京都|東京文化会館|アーツカウンシル東京
3503,"咲かせよう！音楽の花 2）6ヶ月～18ヶ月（2016年10月7日）",2016,東京都|東京文化会館|アーツカウンシル東京
3505,"ライオン・ビート 1）6ヶ月～18ヶ月（2016年10月7日）",2016,東京都|東京文化会館|アーツカウンシル東京
3506,"ライオン・ビート 2）19ヶ月～35ヶ月（2016年10月7日）",2016,東京都|東京文化会館|アーツカウンシル東京
3507,"エディクソン･ルイス 室内楽マスタークラス",2017,駐日ベネズエラ・ボリバル共和国大使館|公益財団法人東京都歴史文化財団|東京芸術劇場|一般社団法人エル・システマジャパン|豊島区
3508,"One Day セッション（2016年10月7日）",2016,東京都|東京文化会館|アーツカウンシル東京
3509,"コオロギの大冒険 1）6ヶ月～18ヶ月（2016年10月8日）",2016,東京都|東京文化会館|アーツカウンシル東京
3510,"コオロギの大冒険 2)19ヶ月～35ヶ月（2016年10月8日）",2016,東京都|東京文化会館|アーツカウンシル東京
3511,"コオロギの大冒険 3）3歳～4歳（2016年10月8日）",2016,東京都|東京文化会館|アーツカウンシル東京
3512,"はじめましてクラシック～弦楽四重奏～ 1）6ヶ月～18ヶ月（2016年10月8日）",2016,東京都|東京文化会館|アーツカウンシル東京
3513,"エディクソン･ルイスと仲間たち 室内楽コンサート",2017,駐日ベネズエラ・ボリバル共和国大使館|公益財団法人東京都歴史文化財団|東京芸術劇場|一般社団法人エル・システマジャパン|豊島区
3514,"エル･システマ ガラコンサート",2017,駐日ベネズエラ・ボリバル共和国大使館|公益財団法人東京都歴史文化財団|東京芸術劇場|一般社団法人エル・システマジャパン|豊島区
3515,"～共生社会をめざす芸術活動とは～ ホワイトハンドコーラス ドキュメンタリー上映会 & トークセッション",2017,駐日ベネズエラ・ボリバル共和国大使館|公益財団法人東京都歴史文化財団|東京芸術劇場|一般社団法人エル・システマジャパン|豊島区
3516,"はじめましてクラシック～弦楽四重奏～ 2)19ヶ月～35ヶ月（2016年10月8日）",2016,東京都|東京文化会館|アーツカウンシル東京
3517,"One Day コーラス 3）一般（2016年10月8日）",2016,東京都|東京文化会館|アーツカウンシル東京
3518,"ムジカ・ピッコラ 1）3歳～4歳（2016年10月8日）",2016,東京都|東京文化会館|アーツカウンシル東京
3519,"ムジカ・ピッコラ 2）5歳～6歳（2016年10月8日）",2016,東京都|東京文化会館|アーツカウンシル東京
3520,ワルツの森のおんがく隊（新制作A）（2016年10月9日）,2016,東京都|東京文化会館|アーツカウンシル東京
3523,真夜中の音楽ミュージアム（新制作B）（2016年10月9日）,2016,東京都|東京文化会館|アーツカウンシル東京
3525,"東京芸術劇場シアターオペラvol.11 全国共同制作プロジェクト  プッチーニ／歌劇『トスカ』《新演出》 全3幕 日本語字幕付 イタリア語上演",2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3526,"タネまき、タネまき、大きくなあれ！ 1)19ヶ月～35ヶ月（2016年10月9日）",2016,東京都|東京文化会館|アーツカウンシル東京
3527,"タネまき、タネまき、大きくなあれ！ 2）3歳～4歳（2016年10月9日）",2016,東京都|東京文化会館|アーツカウンシル東京
3529,"辻井伸行 音楽と絵画コンサート",2017,エイベックス・クラシックス・インターナショナル|公益財団法人東京都歴史文化財団|東京芸術劇場
3530,ボディ・ビート（2016年10月9日）,2016,東京都|東京文化会館|アーツカウンシル東京
3531,"なぜなぜルーレット 1）3歳～4歳（2016年10月9日）",2016,東京都|東京文化会館|アーツカウンシル東京
3532,"なぜなぜルーレット 2）5歳～6歳（2016年10月9日）",2016,東京都|東京文化会館|アーツカウンシル東京
3533,"めざせ！おんがく忍者！ 1）3歳～4歳（2016年10月10日）",2016,東京都|東京文化会館|アーツカウンシル東京
3534,"めざせ！おんがく忍者！ 2）5歳～6歳（2016年10月10日）",2016,東京都|東京文化会館|アーツカウンシル東京
3535,クラシックであそぼう！（2016年10月10日）,2016,東京都|東京文化会館|アーツカウンシル東京
3537,"東京芸術劇場パイプオルガンコンサート vol.22  ～聖夜に贈るクリスマス･オラトリオ～",2017,公益財団法人東京都歴史文化財団|東京芸術劇場|豊島区
3538,（座学編／実践編）「アートプロジェクトの0123（オイッチニーサン）」,2016,東京都|アーツカウンシル東京|一般社団法人Ongoing
3544,"（実践編）「TERA English」",2016,東京都|アーツカウンシル東京|一般社団法人Ongoing
3545,"東京芸術劇場コンサートオペラvol.5  ビゼー／歌劇『真珠とり』全3幕 *演奏会形式 日本語字幕付フランス語上演、照明付",2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3546,石塚まこ公開制作,2017,東京都|東京都現代美術館|アーツカウンシル東京
3549,Talk,2016,東京都|アーツカウンシル東京|一般社団法人Ongoing
3550,【芸劇提携事業】ブリュッセル・フィルハーモニー管弦楽団,2017,テンポプリモ
3551,ミリアム・レフコウィッツによる参加型パフォーマンス,2017,東京都|東京都現代美術館|アーツカウンシル東京
3553,草や布をねじる、組む、そして空間を編む,2016,東京都|小金井市|アーツカウンシル東京|NPO法人アートフル・アクション
3557,"【芸劇提携事業】めざましクラシックス サマーフェスティバル 2017",2017,キョードー東京
3558,"【芸劇提携事業】前橋汀子 クリスマス・デイライト・コンサート Vol.5",2017,KAJIMOTO
3559,前原たてもの園をつくろう！,2016,東京都|小金井市|アーツカウンシル東京|NPO法人アートフル・アクション
3562,「６年生のわたし」本町小自画像展,2016,東京都|小金井市|アーツカウンシル東京|NPO法人アートフル・アクション
3565,小学校の先生を対象としたワークショップ,2016,東京都|小金井市|アーツカウンシル東京|NPO法人アートフル・アクション
3567,愛の園保育園『ぼくの、わたしの、「あきのようせい」みーつけた！』,2016,東京都|小金井市|アーツカウンシル東京|NPO法人アートフル・アクション
3569,"【芸劇提携事業】仲道郁代 ピアノ・フェスティヴァル",2017,株式会社ジャパン・アーツ
3570,市民生活展「想起のボタン」,2016,東京都|アーツカウンシル東京|NPO法人アートフル・アクション
3571,第7回「ヴィオラに恋して」,2017,"毎日新聞社|MIYAZAWA &amp; Co."
3572,第8回「バッハに心酔」,2017,"毎日新聞社|MIYAZAWA &amp; Co."
3573,"第9回「清水和音 リサイタル」〜ピアノ小品 名曲大全集〜",2017,"毎日新聞社|MIYAZAWA &amp; Co."
3574,第10回「偉大な芸術家の思い出」,2017,"毎日新聞社|MIYAZAWA &amp; Co."
3575,第11回「華麗なるウインナー・ワルツ」～年末スペシャル公演～,2017,"毎日新聞社|MIYAZAWA &amp; Co."
3576,第12回「ピアノ四重奏曲は美しい！」,2017,"毎日新聞社|MIYAZAWA &amp; Co."
3578,"東京芸術劇場ランチタイム・パイプオルガンコンサート Vol.120",2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3579,"東京芸術劇場ランチタイム・パイプオルガンコンサート Vol.125",2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3580,"東京芸術劇場ランチタイム・パイプオルガンコンサート Vol.121",2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3581,"東京芸術劇場ランチタイム・パイプオルガンコンサート Vol.122",2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3582,"東京芸術劇場ランチタイム・パイプオルガンコンサート Vol.123",2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3583,"東京芸術劇場ランチタイム・パイプオルガンコンサート Vol.124",2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3585,"総合開館20周年記念事業 TOPコレクション コミュニケーションと孤独― 平成をスクロールする 夏期",2017,東京都写真美術館
3586,東京芸術劇場ナイトタイム・パイプオルガンコンサートVol.17,2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3588,エクスパンデッド・シネマ再考,2017,東京都写真美術館
3590,"総合開館20周年記念事業 TOPコレクション シンクロニシティ― 平成をスクロールする 秋期",2017,東京都写真美術館
3592,"TOP Collection アジェのインスピレーション ひきつがれる精神",2017,東京都写真美術館
3596,東京芸術劇場ナイトタイム・パイプオルガンコンサートVol.18,2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3597,東京芸術劇場ナイトタイム・パイプオルガンコンサートVol.19,2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3598,東京芸術劇場ナイトタイム・パイプオルガンコンサートVol.20,2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3599,東京芸術劇場ナイトタイム・パイプオルガンコンサートVol.21,2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3600,"第67回 -特別編- 芸劇のオルガンを弾こう！",2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3601,"第68回 -コンサート- ＆ -こうさく-",2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3602,"第69回 -オルガン紀行 Vol.1- ドイツ～J.S.バッハ",2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3603,"第70回 -オルガン紀行 Vol.2- パリ、サンドニ、ランスへの道～グリニ",2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3604,"第71回 -オルガン紀行 Vol.3- 日本",2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3606,0才から聴こう！！／４才から聴こう！！春休みコンサート,2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3607,"『光画』と新興写真 モダニズムの日本",2017,東京都写真美術館|読売新聞社|美術館連絡協議会
3610,リサーチ,2016,東京都|アーツカウンシル東京|特定非営利活動法人トッピングイースト
3612,"BLOOMING EAST オープンキャンパス",2016,東京都|アーツカウンシル東京|特定非営利活動法人トッピングイースト
3613,"NICOS LAB",2016,東京都|アーツカウンシル東京|特定非営利活動法人トッピングイースト
3614,羽田空港国際線旅客ターミナル　演芸プログラム,2017,アーツカウンシル東京
3615,参加作家によるアーティストトーク,2017,東京都|東京都現代美術館|アーツカウンシル東京
3617,"総合開館20周年記念 ダヤニータ・シン インドの大きな家の美術館",2017,東京都写真美術館|朝日新聞社
3620,"総合開館20周年記念 荒木経惟 センチメンタルな旅 1971－2017－",2017,東京都写真美術館|産経新聞社
3621,ミリアム・レフコウィッツによる参加型パフォーマンス,2017,東京都|東京都現代美術館|アーツカウンシル東京
3622,"東京シティアイ( ＫＩＴＴＥ地下1Ｆ）　箏曲プログラム",2017,アーツカウンシル東京
3626,"Atsuko Nakamura によるワークショップ「水のプリントに挑戦してみよう！」",2017,東京都|東京都現代美術館|アーツカウンシル東京
3629,"長島有里枝 そしてひとつまみの皮肉と、愛を少々。",2017,東京都写真美術館|東京新聞
3630,ウェンデリン・ファン・オルデンボルフによる上映会＆トーク,2017,東京都|東京都現代美術館|アーツカウンシル東京
3631,浜離宮恩賜庭園　華道プログラム,2017,アーツカウンシル東京
3633,浜離宮恩賜庭園　江戸指物プログラム,2017,アーツカウンシル東京
3634,ウェンデリン・ファン・オルデンボルフによるワークショップ,2017,東京都|東京都現代美術館|アーツカウンシル東京
3636,浜離宮恩賜庭園　着物着付けプログラム,2017,アーツカウンシル東京
3637,歌舞伎プログラム,2017,アーツカウンシル東京
3641,"無垢と経験の写真 日本の新進作家 vol. 14",2017,東京都写真美術館|東京新聞
3643,写真発祥地の原風景　長崎,2017,東京都写真美術館|国立大学法人長崎大学|読売新聞社|美術館連絡協議会
3644,"""江戸糸あやつり人形×落語 「人情噺　文七元結」～年の瀬に観る風物落語　これぞ江戸っ子の心意気～""",2017,アーツカウンシル東京
3646,能「翁」―神々との邂逅,2017,アーツカウンシル東京
3652,キッズプログラムvol.4「自然素材でかわいいクッキーを作ろう！」,2016,"東京都|アーツカウンシル東京|NPO 法人 kichi"
3656,東京藝術大学＆桐朋学園大学,2017,音楽大学オーケストラ・フェスティバル実行委員会|ミューザ川崎シンフォニーホール|川崎市文化財団グループ|公益財団法人東京都歴史文化財団|東京芸術劇場
3659,キッズプログラムvol.5「ドリームキャッチャーを作ろう！」,2016,"東京都|アーツカウンシル東京|NPO 法人 kichi"
3660,武蔵野音楽大学＆東京音楽大学,2017,音楽大学オーケストラ・フェスティバル実行委員会|ミューザ川崎シンフォニーホール|川崎市文化財団グループ|公益財団法人東京都歴史文化財団|東京芸術劇場
3661,上野学園大学＆昭和音楽大学,2017,音楽大学オーケストラ・フェスティバル実行委員会|ミューザ川崎シンフォニーホール|川崎市文化財団グループ|公益財団法人東京都歴史文化財団|東京芸術劇場
3662,東邦音楽大学＆国立音楽大学＆洗足学園音楽大学,2017,音楽大学オーケストラ・フェスティバル実行委員会|ミューザ川崎シンフォニーホール|川崎市文化財団グループ|公益財団法人東京都歴史文化財団|東京芸術劇場
3665,"2018年3月24日(土) （東京芸術劇場 コンサートホール）",2017,音楽大学オーケストラ・フェスティバル実行委員会|ミューザ川崎シンフォニーホール|川崎市文化財団グループ|公益財団法人東京都歴史文化財団|東京芸術劇場
3666,2018年3月25日(日)（ミューザ川崎シンフォニーホール）,2017,音楽大学オーケストラ・フェスティバル実行委員会|ミューザ川崎シンフォニーホール|川崎市文化財団グループ|公益財団法人東京都歴史文化財団|東京芸術劇場
3668,フリーペーパー「12class」発行・「12class」公式ウェブサイトの運営,2016,"東京都|アーツカウンシル東京|NPO 法人 kichi"
3670,アトリウムコンサート,2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3672,"第4回 演奏会",2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3677,芸劇ジュニア･アンサンブル・アカデミー,2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3678,"Relight Days",2017,東京都|アーツカウンシル東京|NPO法人インビジブル
3680,水曜コンサート,2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3683,"Relight Committee",2016,東京都|アーツカウンシル東京|NPO法人インビジブル
3684,金曜コンサート,2017,公益財団法人東京都歴史文化財団|東京芸術劇場
3685,"Really Really Free Market",2017,東京都|アーツカウンシル東京|一般社団法人Ongoing|公益財団法人武蔵野生涯学習振興事業団
3687,"Relight Archive（アーカイブ）",2016,東京都|アーツカウンシル東京|NPO法人インビジブル
3688,地域連携,2016,東京都|アーツカウンシル東京|NPO法人インビジブル
3690,"[ 調査研究] もやもやフィールドワーク 調査編",2016,東京都|アーツカウンシル東京|NPO法人多様性と境界に関する対話と表現の研究所
3692,第13回,2016,東京都|アーツカウンシル東京|NPO法人多様性と境界に関する対話と表現の研究所
3695,"芸劇 eyes 贅沢貧乏『フィクション・シティー』",2017,贅沢貧乏
3696,第14回,2016,東京都|アーツカウンシル東京|NPO法人多様性と境界に関する対話と表現の研究所
3697,"eyes plus  鳥公園のアタマの中展",2017,鳥公園
3698,"芸劇 eyes 烏丸ストロークロック『まほろばの景』",2017,烏丸ストロークロック
3699,"eyes plus  劇団チョコレートケーキ『熱狂』・『あの記憶の記録』",2017,一般社団法人劇団チョコレートケーキ
